id_code,experiment,plate,well,sirna,cell_type,site,image_dir,image_pattern,image_root
RPE-05_4_M02,RPE-05,4,M02,sirna_257,RPE,1,images/RPE-05/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
RPE-05_4_M04,RPE-05,4,M04,sirna_1002,RPE,1,images/RPE-05/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
RPE-05_4_M05,RPE-05,4,M05,sirna_98,RPE,1,images/RPE-05/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
RPE-05_4_M06,RPE-05,4,M06,sirna_755,RPE,1,images/RPE-05/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
RPE-05_4_M08,RPE-05,4,M08,sirna_856,RPE,1,images/RPE-05/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
RPE-05_4_M09,RPE-05,4,M09,sirna_1040,RPE,1,images/RPE-05/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
RPE-05_4_M10,RPE-05,4,M10,sirna_796,RPE,1,images/RPE-05/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
RPE-05_4_M12,RPE-05,4,M12,sirna_299,RPE,1,images/RPE-05/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
RPE-05_4_M13,RPE-05,4,M13,sirna_824,RPE,1,images/RPE-05/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
RPE-05_4_M14,RPE-05,4,M14,sirna_847,RPE,1,images/RPE-05/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
RPE-05_4_M16,RPE-05,4,M16,sirna_1051,RPE,1,images/RPE-05/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
RPE-05_4_M17,RPE-05,4,M17,sirna_219,RPE,1,images/RPE-05/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
RPE-05_4_M18,RPE-05,4,M18,sirna_533,RPE,1,images/RPE-05/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
RPE-05_4_M20,RPE-05,4,M20,sirna_1036,RPE,1,images/RPE-05/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
RPE-05_4_M21,RPE-05,4,M21,sirna_243,RPE,1,images/RPE-05/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
RPE-05_4_M23,RPE-05,4,M23,sirna_1091,RPE,1,images/RPE-05/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
RPE-05_4_N02,RPE-05,4,N02,sirna_451,RPE,1,images/RPE-05/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
RPE-05_4_N03,RPE-05,4,N03,sirna_793,RPE,1,images/RPE-05/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
RPE-05_4_N04,RPE-05,4,N04,sirna_212,RPE,1,images/RPE-05/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
RPE-05_4_N05,RPE-05,4,N05,sirna_522,RPE,1,images/RPE-05/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
RPE-05_4_N06,RPE-05,4,N06,sirna_691,RPE,1,images/RPE-05/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
RPE-05_4_N07,RPE-05,4,N07,sirna_371,RPE,1,images/RPE-05/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
RPE-05_4_N08,RPE-05,4,N08,sirna_1108,RPE,1,images/RPE-05/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
RPE-05_4_N09,RPE-05,4,N09,sirna_949,RPE,1,images/RPE-05/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
RPE-05_4_N10,RPE-05,4,N10,sirna_719,RPE,1,images/RPE-05/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
RPE-05_4_N11,RPE-05,4,N11,sirna_333,RPE,1,images/RPE-05/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
RPE-05_4_N12,RPE-05,4,N12,sirna_176,RPE,1,images/RPE-05/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
RPE-05_4_N13,RPE-05,4,N13,sirna_150,RPE,1,images/RPE-05/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
RPE-05_4_N14,RPE-05,4,N14,sirna_1071,RPE,1,images/RPE-05/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
RPE-05_4_N15,RPE-05,4,N15,sirna_590,RPE,1,images/RPE-05/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
RPE-05_4_N16,RPE-05,4,N16,sirna_568,RPE,1,images/RPE-05/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
RPE-05_4_N17,RPE-05,4,N17,sirna_221,RPE,1,images/RPE-05/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
RPE-05_4_N18,RPE-05,4,N18,sirna_500,RPE,1,images/RPE-05/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
RPE-05_4_N19,RPE-05,4,N19,sirna_911,RPE,1,images/RPE-05/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
RPE-05_4_N20,RPE-05,4,N20,sirna_91,RPE,1,images/RPE-05/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
RPE-05_4_N21,RPE-05,4,N21,sirna_787,RPE,1,images/RPE-05/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
RPE-05_4_N22,RPE-05,4,N22,sirna_902,RPE,1,images/RPE-05/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
RPE-05_4_N23,RPE-05,4,N23,sirna_608,RPE,1,images/RPE-05/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
RPE-05_4_O02,RPE-05,4,O02,sirna_546,RPE,1,images/RPE-05/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
RPE-05_4_O03,RPE-05,4,O03,sirna_133,RPE,1,images/RPE-05/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
RPE-05_4_O04,RPE-05,4,O04,sirna_277,RPE,1,images/RPE-05/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
RPE-05_4_O05,RPE-05,4,O05,sirna_172,RPE,1,images/RPE-05/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
RPE-05_4_O06,RPE-05,4,O06,sirna_1128,RPE,1,images/RPE-05/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
RPE-05_4_O07,RPE-05,4,O07,sirna_453,RPE,1,images/RPE-05/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
RPE-05_4_O08,RPE-05,4,O08,sirna_698,RPE,1,images/RPE-05/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
RPE-05_4_O09,RPE-05,4,O09,sirna_125,RPE,1,images/RPE-05/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
RPE-05_4_O10,RPE-05,4,O10,sirna_366,RPE,1,images/RPE-05/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
RPE-05_4_O11,RPE-05,4,O11,sirna_520,RPE,1,images/RPE-05/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
RPE-05_4_O12,RPE-05,4,O12,sirna_1001,RPE,1,images/RPE-05/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
RPE-05_4_O13,RPE-05,4,O13,sirna_1080,RPE,1,images/RPE-05/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
RPE-05_4_O14,RPE-05,4,O14,sirna_1113,RPE,1,images/RPE-05/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
RPE-05_4_O15,RPE-05,4,O15,sirna_463,RPE,1,images/RPE-05/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
RPE-05_4_O16,RPE-05,4,O16,sirna_892,RPE,1,images/RPE-05/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
RPE-05_4_O17,RPE-05,4,O17,sirna_598,RPE,1,images/RPE-05/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
RPE-05_4_O18,RPE-05,4,O18,sirna_443,RPE,1,images/RPE-05/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
RPE-05_4_O19,RPE-05,4,O19,sirna_35,RPE,1,images/RPE-05/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
RPE-05_4_O20,RPE-05,4,O20,sirna_345,RPE,1,images/RPE-05/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
RPE-05_4_O21,RPE-05,4,O21,sirna_415,RPE,1,images/RPE-05/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
RPE-05_4_O22,RPE-05,4,O22,sirna_873,RPE,1,images/RPE-05/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
RPE-05_4_O23,RPE-05,4,O23,sirna_431,RPE,1,images/RPE-05/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_B03,U2OS-02,1,B03,sirna_13,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_B04,U2OS-02,1,B04,sirna_63,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_B05,U2OS-02,1,B05,sirna_1121,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_B06,U2OS-02,1,B06,sirna_153,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_B07,U2OS-02,1,B07,sirna_1135,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_B08,U2OS-02,1,B08,sirna_981,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_B09,U2OS-02,1,B09,sirna_816,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_B10,U2OS-02,1,B10,sirna_1025,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_B11,U2OS-02,1,B11,sirna_800,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_B12,U2OS-02,1,B12,sirna_444,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_B13,U2OS-02,1,B13,sirna_210,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_B14,U2OS-02,1,B14,sirna_449,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_B15,U2OS-02,1,B15,sirna_82,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_B16,U2OS-02,1,B16,sirna_158,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_B17,U2OS-02,1,B17,sirna_671,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_B18,U2OS-02,1,B18,sirna_295,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_B19,U2OS-02,1,B19,sirna_684,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_B20,U2OS-02,1,B20,sirna_993,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_B21,U2OS-02,1,B21,sirna_562,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_B22,U2OS-02,1,B22,sirna_996,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_B23,U2OS-02,1,B23,sirna_1047,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_C02,U2OS-02,1,C02,sirna_434,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_C04,U2OS-02,1,C04,sirna_1003,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_C05,U2OS-02,1,C05,sirna_95,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_C06,U2OS-02,1,C06,sirna_430,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_C08,U2OS-02,1,C08,sirna_777,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_C09,U2OS-02,1,C09,sirna_983,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_C10,U2OS-02,1,C10,sirna_943,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_C12,U2OS-02,1,C12,sirna_1019,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_C13,U2OS-02,1,C13,sirna_131,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_C14,U2OS-02,1,C14,sirna_487,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_C16,U2OS-02,1,C16,sirna_779,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_C17,U2OS-02,1,C17,sirna_88,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_C18,U2OS-02,1,C18,sirna_478,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_C20,U2OS-02,1,C20,sirna_311,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_C21,U2OS-02,1,C21,sirna_310,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_C23,U2OS-02,1,C23,sirna_765,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_D02,U2OS-02,1,D02,sirna_180,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_D03,U2OS-02,1,D03,sirna_919,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_D04,U2OS-02,1,D04,sirna_861,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_D05,U2OS-02,1,D05,sirna_402,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_D06,U2OS-02,1,D06,sirna_403,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_D07,U2OS-02,1,D07,sirna_327,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_D08,U2OS-02,1,D08,sirna_536,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_D09,U2OS-02,1,D09,sirna_757,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_D10,U2OS-02,1,D10,sirna_751,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_D11,U2OS-02,1,D11,sirna_932,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_D12,U2OS-02,1,D12,sirna_854,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_D13,U2OS-02,1,D13,sirna_693,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_D14,U2OS-02,1,D14,sirna_482,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_D15,U2OS-02,1,D15,sirna_749,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_D16,U2OS-02,1,D16,sirna_1044,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_D17,U2OS-02,1,D17,sirna_607,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_D18,U2OS-02,1,D18,sirna_1066,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_D19,U2OS-02,1,D19,sirna_744,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_D20,U2OS-02,1,D20,sirna_859,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_D21,U2OS-02,1,D21,sirna_723,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_D22,U2OS-02,1,D22,sirna_464,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_D23,U2OS-02,1,D23,sirna_155,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_E02,U2OS-02,1,E02,sirna_222,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_E03,U2OS-02,1,E03,sirna_498,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_E04,U2OS-02,1,E04,sirna_990,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_E05,U2OS-02,1,E05,sirna_688,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_E06,U2OS-02,1,E06,sirna_418,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_E07,U2OS-02,1,E07,sirna_1085,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_E08,U2OS-02,1,E08,sirna_602,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_E09,U2OS-02,1,E09,sirna_978,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_E10,U2OS-02,1,E10,sirna_488,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_E11,U2OS-02,1,E11,sirna_427,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_E12,U2OS-02,1,E12,sirna_136,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_E13,U2OS-02,1,E13,sirna_887,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_E14,U2OS-02,1,E14,sirna_839,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_E15,U2OS-02,1,E15,sirna_893,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_E16,U2OS-02,1,E16,sirna_865,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_E17,U2OS-02,1,E17,sirna_767,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_E18,U2OS-02,1,E18,sirna_529,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_E19,U2OS-02,1,E19,sirna_985,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_E20,U2OS-02,1,E20,sirna_924,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_E21,U2OS-02,1,E21,sirna_548,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_E22,U2OS-02,1,E22,sirna_104,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_E23,U2OS-02,1,E23,sirna_234,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_F02,U2OS-02,1,F02,sirna_1129,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_F04,U2OS-02,1,F04,sirna_348,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_F05,U2OS-02,1,F05,sirna_502,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_F06,U2OS-02,1,F06,sirna_814,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_F08,U2OS-02,1,F08,sirna_667,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_F09,U2OS-02,1,F09,sirna_86,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_F10,U2OS-02,1,F10,sirna_1078,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_F12,U2OS-02,1,F12,sirna_445,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_F13,U2OS-02,1,F13,sirna_661,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_F14,U2OS-02,1,F14,sirna_789,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_F16,U2OS-02,1,F16,sirna_653,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_F17,U2OS-02,1,F17,sirna_851,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_F18,U2OS-02,1,F18,sirna_728,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_F20,U2OS-02,1,F20,sirna_33,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_F21,U2OS-02,1,F21,sirna_15,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_F23,U2OS-02,1,F23,sirna_250,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_G02,U2OS-02,1,G02,sirna_189,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_G03,U2OS-02,1,G03,sirna_527,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_G04,U2OS-02,1,G04,sirna_574,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_G05,U2OS-02,1,G05,sirna_930,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_G06,U2OS-02,1,G06,sirna_575,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_G07,U2OS-02,1,G07,sirna_1035,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_G08,U2OS-02,1,G08,sirna_964,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_G09,U2OS-02,1,G09,sirna_845,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_G10,U2OS-02,1,G10,sirna_282,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_G11,U2OS-02,1,G11,sirna_720,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_G12,U2OS-02,1,G12,sirna_986,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
